1.0,0.12023630738258362,0.001363153918646276,2.0
1.0,0.12035754323005676,0.0013382890028879046,2.0
8.0,0.7196969389915466,0.9762737154960632,0.0
1.0,0.12125872820615768,0.0014352863654494286,2.0
1.0,0.12095586955547333,0.0014024501433596015,2.0
8.0,0.6057863235473633,1.4315779209136963,0.0
8.0,0.8883975148200989,1.991253137588501,0.0
8.0,0.7816932201385498,1.1937329769134521,0.0
1.0,0.12094219774007797,0.0014020103262737393,2.0
8.0,0.6680231094360352,0.749998927116394,2.0
2.0,0.6195833683013916,1.4538583755493164,0.0
0.0,0.9721401333808899,5.538815498352051,0.0
1.0,0.12064003199338913,0.0013852426782250404,2.0
0.0,0.9052031636238098,9.834466934204102,0.0
0.0,0.879599928855896,4.844600677490234,0.0
0.0,0.9433478116989136,13.55333423614502,0.0
1.0,0.12118330597877502,0.001441741711460054,2.0
0.0,0.9389984011650085,10.419194221496582,0.0
0.0,0.7645402550697327,6.261993408203125,0.0
0.0,0.9396127462387085,5.9583330154418945,0.0
0.0,0.8465451598167419,6.783317565917969,0.0
2.0,0.598137617111206,4.198647499084473,0.0
7.0,0.9912358522415161,13.791608810424805,0.0
1.0,0.12072797864675522,0.001356836874037981,2.0
7.0,0.7448430061340332,2.179356098175049,0.0
7.0,0.9758933186531067,7.5460638999938965,0.0
7.0,0.9455596208572388,5.853389263153076,0.0
7.0,0.9108079075813293,3.2964155673980713,0.0
7.0,0.9848597645759583,7.409919738769531,0.0
1.0,0.12068744748830795,0.001380985602736473,2.0
1.0,0.12070844322443008,0.0013629405293613672,2.0
1.0,0.12086351960897446,0.0013979935320094228,2.0
1.0,0.12095292657613754,0.0013962616212666035,2.0
8.0,0.682318925857544,0.694240152835846,2.0
8.0,0.6213424205780029,0.7964101433753967,0.0
7.0,0.6909212470054626,2.5532431602478027,0.0
7.0,0.45607978105545044,1.2695788145065308,0.0
7.0,0.5862093567848206,1.4669784307479858,0.0
7.0,0.8016809225082397,3.847202777862549,0.0
1.0,0.1209573894739151,0.0014278818853199482,2.0
3.0,0.7776747941970825,9.688929557800293,0.0
8.0,0.6555870771408081,7.731915473937988,0.0
8.0,0.3368811011314392,3.943582773208618,0.0
8.0,0.8584884405136108,4.418152332305908,0.0
5.0,0.8653226494789124,5.459306240081787,0.0
8.0,0.504845380783081,3.06685209274292,0.0
8.0,0.7825722694396973,2.8399665355682373,0.0
5.0,0.7375330924987793,2.9535269737243652,0.0
3.0,0.36804571747779846,3.3318052291870117,0.0
8.0,0.43624821305274963,3.2006494998931885,0.0
7.0,0.7323594093322754,6.727038860321045,0.0
2.0,0.5144950151443481,9.400237083435059,0.0
7.0,0.7236201763153076,5.177787780761719,0.0
1.0,0.5733438730239868,2.285881757736206,0.0
2.0,0.6273270845413208,3.101391553878784,0.0
7.0,0.6492746472358704,2.101637840270996,0.0
2.0,0.5438545942306519,2.351616859436035,0.0
7.0,0.686516523361206,2.513571262359619,0.0
1.0,0.63755863904953,1.2085157632827759,0.0
8.0,0.6163457632064819,0.5074003338813782,2.0
2.0,0.47834521532058716,1.0772989988327026,0.0
8.0,0.48543012142181396,0.42089301347732544,2.0
6.0,0.867196261882782,6.361989974975586,0.0
6.0,0.9123217463493347,9.641722679138184,0.0
8.0,0.6445105671882629,1.5173721313476562,0.0
6.0,0.6027274131774902,8.59901237487793,0.0
6.0,0.8186188340187073,2.8117172718048096,0.0
8.0,0.43537840247154236,16.645896911621094,0.0
6.0,0.8927746415138245,4.674632549285889,0.0
6.0,0.8315020203590393,2.5112366676330566,0.0
2.0,0.595097005367279,1.8980028629302979,0.0
3.0,0.9726641774177551,6.600941181182861,0.0
5.0,0.5113816857337952,3.4004251956939697,0.0
3.0,0.9897421598434448,4.653756141662598,0.0
3.0,0.9814957976341248,4.11534309387207,0.0
3.0,0.9518399238586426,3.135979413986206,0.0
3.0,0.9327639937400818,3.8587422370910645,0.0
3.0,0.9618722200393677,3.9470880031585693,0.0
5.0,0.7704957723617554,0.9649083018302917,0.0
1.0,0.12121612578630447,0.0014363189693540335,2.0
0.0,0.5549201965332031,2.294576644897461,0.0
5.0,0.9692837595939636,8.696245193481445,0.0
5.0,0.9549023509025574,7.705758094787598,0.0
5.0,0.9786262512207031,6.4798407554626465,0.0
5.0,0.9978792667388916,11.854477882385254,0.0
5.0,0.9868122935295105,6.745047092437744,0.0
5.0,0.989011287689209,5.586212158203125,0.0
5.0,0.873910665512085,5.154095649719238,0.0
5.0,0.4927096962928772,6.176333904266357,0.0
5.0,0.9994242191314697,14.955889701843262,0.0
5.0,0.9846765398979187,5.958111763000488,0.0
4.0,0.8594762086868286,7.440279960632324,0.0
8.0,0.37850308418273926,0.23728549480438232,2.0
4.0,0.9927704930305481,17.65654754638672,0.0
9.0,0.5449445247650146,2.563549518585205,0.0
9.0,0.5517910718917847,2.240267276763916,0.0
8.0,0.8949382305145264,2.1046836376190186,0.0
4.0,0.9582543969154358,9.64544677734375,0.0
4.0,0.7332237958908081,13.244293212890625,0.0
4.0,0.9895482063293457,14.710871696472168,0.0
4.0,0.975203275680542,7.811799049377441,0.0
4.0,0.6944704055786133,3.859041690826416,0.0
1.0,0.11935768276453018,0.0020885923877358437,2.0
4.0,0.9127178192138672,12.24169635772705,0.0
8.0,0.811653733253479,1.3149358034133911,0.0
8.0,0.7596889734268188,0.9728383421897888,0.0
3.0,0.9973951578140259,6.850489616394043,0.0
8.0,0.8256840109825134,1.3616901636123657,0.0
3.0,0.9944097399711609,6.602122783660889,0.0
2.0,0.8774504661560059,1.9089417457580566,0.0
2.0,0.5751802325248718,1.3923519849777222,0.0
5.0,0.4881598949432373,1.5690433979034424,0.0
2.0,0.3785550594329834,0.5798702836036682,2.0
5.0,0.367837518453598,1.7858983278274536,0.0
5.0,0.36054274439811707,0.8020755052566528,0.0
5.0,0.6746335029602051,2.1134350299835205,0.0
5.0,0.30810800194740295,1.986392617225647,0.0
8.0,0.9013465642929077,2.1181187629699707,0.0
8.0,0.9853112697601318,5.764029502868652,0.0
